Time,Ax,Ay,Beta,Pitch,Roll,Vx,Zcg_SM,,,,,
0.253,-0.003705235,-0.000136235,0.3681065,-0.002045474,0.011040449,0.967899598,0.251105468,,,,,
0.254,-0.003705929,6.54E-05,0.36743371,-0.002067397,0.011122456,0.967768828,0.251102937,,,,,
0.255,-0.003706576,0.000269708,0.367178764,-0.002091153,0.011193463,0.967638033,0.251100266,,,,,
0.256,-0.003707211,0.000476291,0.367347534,-0.002116689,0.011253896,0.967507215,0.251097455,,,,,
0.257,-0.003707864,0.000684785,0.367945111,-0.002143955,0.01130415,0.967376374,0.251094508,,,,,
0.258,-0.003708559,0.000894816,0.368975811,-0.0021729,0.011344599,0.96724551,0.251091428,,,,,
0.259,-0.003709319,0.001106003,0.370443177,-0.002203476,0.011375603,0.967114621,0.251088217,,,,,
0.26,-0.003710154,0.001317954,0.372349957,-0.002235635,0.011397524,0.966983705,0.251084879,,,,,
0.261,-0.003711073,0.001530258,0.37469808,-0.00226933,0.011410746,0.96685276,0.251081415,,,,,
0.262,-0.003712071,0.001742487,0.377488621,-0.002304512,0.01141569,0.966721783,0.25107783,,,,,
0.263,-0.003713141,0.00195419,0.38072176,-0.00234113,0.011412831,0.966590771,0.251074126,,,,,
0.264,-0.003714268,0.0021649,0.384396734,-0.002379133,0.011402706,0.96645972,0.251070307,,,,,
0.265,-0.003715429,0.002374129,0.388511805,-0.002418464,0.011385928,0.966328631,0.251066375,,,,,
0.266,-0.0037166,0.002581382,0.393064216,-0.002459065,0.01136318,0.966197501,0.251062334,,,,,
0.267,-0.003717753,0.002786154,0.398050168,-0.002500872,0.011335218,0.96606633,0.251058188,,,,,
0.268,-0.003718859,0.002987938,0.403464806,-0.00254382,0.011302863,0.965935118,0.25105394,,,,,
0.269,-0.00371989,0.003186234,0.409302213,-0.002587836,0.01126699,0.965803869,0.251049593,,,,,
0.27,-0.003720819,0.003380554,0.415555419,-0.002632845,0.011228513,0.965672583,0.251045151,,,,,
0.271,-0.003721621,0.003570424,0.422216427,-0.002678769,0.011188377,0.965541265,0.251040617,,,,,
0.272,-0.003722277,0.003755396,0.429276248,-0.002725525,0.011147535,0.96540992,0.251035996,,,,,
0.273,-0.003722771,0.003935047,0.436724942,-0.002773026,0.011106937,0.965278552,0.25103129,,,,,
0.274,-0.003723091,0.004108985,0.444551679,-0.002821185,0.011067514,0.965147168,0.251026505,,,,,
0.275,-0.003723234,0.004276852,0.452744803,-0.002869911,0.011030168,0.965015773,0.251021643,,,,,
0.276,-0.003723197,0.004438324,0.461291896,-0.002919112,0.010995757,0.964884375,0.251016708,,,,,
0.277,-0.003722986,0.004593118,0.470179858,-0.002968693,0.010965086,0.964752978,0.251011705,,,,,
0.278,-0.003722606,0.004740983,0.47939498,-0.003018563,0.0109389,0.96462159,0.251006637,,,,,
0.279,-0.003722071,0.004881712,0.488923027,-0.003068628,0.01091788,0.964490217,0.251001508,,,,,
0.28,-0.003721393,0.005015131,0.498749313,-0.003118794,0.010902637,0.964358864,0.250996323,,,,,
0.281,-0.003720587,0.005141106,0.508858782,-0.003168971,0.010893706,0.964227535,0.250991086,,,,,
0.282,-0.00371967,0.005259539,0.519236085,-0.003219069,0.010891551,0.964096237,0.2509858,,,,,
0.283,-0.003718656,0.005370366,0.529865659,-0.003268999,0.010896558,0.963964972,0.25098047,,,,,
0.284,-0.003717561,0.005473561,0.540731798,-0.003318676,0.010909041,0.963833744,0.2509751,,,,,
0.285,-0.003716398,0.005569129,0.551818729,-0.003368017,0.010929235,0.963702556,0.250969695,,,,,
0.286,-0.003715179,0.005657108,0.563110679,-0.00341694,0.010957305,0.963571411,0.250964258,,,,,
0.287,-0.003713912,0.005737567,0.574591946,-0.003465368,0.010993339,0.96344031,0.250958794,,,,,
0.288,-0.003712607,0.005810608,0.586246964,-0.003513223,0.011037357,0.963309255,0.250953307,,,,,
0.289,-0.003711267,0.005876356,0.598060366,-0.003560433,0.011089305,0.963178247,0.250947801,,,,,
0.29,-0.003709897,0.005934968,0.610017042,-0.003606928,0.011149064,0.963047288,0.25094228,,,,,
0.291,-0.003708499,0.005986625,0.622102199,-0.003652639,0.011216442,0.962916379,0.25093675,,,,,
0.292,-0.003707073,0.00603153,0.634301413,-0.003697501,0.011291188,0.962785521,0.250931213,,,,,
0.293,-0.003705619,0.006069911,0.646600677,-0.00374145,0.011372983,0.962654714,0.250925675,,,,,
0.294,-0.003704137,0.006102012,0.658986452,-0.003784426,0.01146145,0.96252396,0.250920139,,,,,
0.295,-0.003702627,0.0061281,0.671445705,-0.00382637,0.011556152,0.96239326,0.250914609,,,,,
0.296,-0.003701089,0.006148451,0.683965945,-0.003867225,0.011656599,0.962262615,0.25090909,,,,,
0.297,-0.003699524,0.006163359,0.696535261,-0.003906938,0.01176225,0.962132025,0.250903586,,,,,
0.298,-0.003697935,0.006173126,0.709142345,-0.003945457,0.011872515,0.962001491,0.250898101,,,,,
0.299,-0.003696325,0.006178063,0.721776514,-0.003982732,0.011986763,0.961871015,0.250892638,,,,,
0.3,-0.0036947,0.006178484,0.734427728,-0.004018715,0.012104325,0.961740598,0.250887202,,,,,
0.301,-0.003693064,0.006174708,0.747086603,-0.004053362,0.0122245,0.961610238,0.250881798,,,,,
0.302,-0.003691427,0.006167052,0.759744413,-0.004086629,0.012346557,0.961479938,0.250876427,,,,,
0.303,-0.003689794,0.006155834,0.772393094,-0.004118476,0.012469747,0.961349697,0.250871096,,,,,
0.304,-0.003688177,0.006141361,0.785025234,-0.004148866,0.012593303,0.961219514,0.250865806,,,,,
0.305,-0.003686582,0.006123939,0.79763407,-0.004177762,0.012716449,0.96108939,0.250860563,,,,,
0.306,-0.003685021,0.006103858,0.810213464,-0.004205131,0.012838404,0.960959323,0.25085537,,,,,
0.307,-0.003683501,0.006081401,0.822757889,-0.004230944,0.012958392,0.960829312,0.25085023,,,,,
0.308,-0.003682031,0.006056834,0.835262402,-0.004255173,0.013075642,0.960699356,0.250845147,,,,,
0.309,-0.003680619,0.006030408,0.847722615,-0.004277794,0.013189399,0.960569453,0.250840125,,,,,
0.31,-0.003679271,0.006002358,0.86013466,-0.004298783,0.013298927,0.960439601,0.250835167,,,,,
0.311,-0.003677993,0.005972898,0.872495155,-0.004318123,0.013403515,0.960309797,0.250830276,,,,,
0.312,-0.00367679,0.005942222,0.884801165,-0.004335797,0.013502483,0.960180039,0.250825456,,,,,
0.313,-0.003675664,0.005910504,0.897050158,-0.004351793,0.013595184,0.960050324,0.25082071,,,,,
0.314,-0.003674618,0.005877895,0.909239958,-0.004366099,0.013681014,0.95992065,0.250816042,,,,,
0.315,-0.003673652,0.005844523,0.921368704,-0.004378709,0.013759409,0.959791014,0.250811454,,,,,
0.316,-0.003672767,0.005810493,0.933434798,-0.004389619,0.013829854,0.959661412,0.25080695,,,,,
0.317,-0.003671962,0.005775887,0.945436857,-0.004398827,0.013891886,0.959531842,0.250802532,,,,,
0.318,-0.003671236,0.005740762,0.957373663,-0.004406336,0.013945094,0.959402302,0.250798204,,,,,
0.319,-0.003670587,0.005705154,0.969244114,-0.004412148,0.013989123,0.959272787,0.250793969,,,,,
0.32,-0.003670012,0.005669073,0.981047177,-0.004416272,0.014023676,0.959143296,0.250789828,,,,,
0.321,-0.003669511,0.005632508,0.992781835,-0.004418717,0.014048516,0.959013826,0.250785785,,,,,
0.322,-0.00366908,0.005595426,1.00444704,-0.004419497,0.014063467,0.958884374,0.250781843,,,,,
0.323,-0.003668718,0.005557774,1.016041671,-0.004418625,0.014068413,0.958754938,0.250778004,,,,,
0.324,-0.003668422,0.005519477,1.027564488,-0.00441612,0.014063301,0.958625515,0.250774271,,,,,
0.325,-0.003668192,0.005480444,1.039014088,-0.004412003,0.014048135,0.958496102,0.250770645,,,,,
0.326,-0.003668024,0.005440564,1.050388867,-0.004406294,0.014022985,0.958366699,0.25076713,,,,,
0.327,-0.003667919,0.005399713,1.061686983,-0.00439902,0.013987975,0.958237301,0.250763727,,,,,
0.328,-0.003667873,0.00535775,1.072906326,-0.004390206,0.013943289,0.958107907,0.250760439,,,,,
0.329,-0.003667884,0.005314523,1.084044482,-0.004379881,0.013889166,0.957978516,0.250757268,,,,,
0.33,-0.003667952,0.005269869,1.095098711,-0.004368077,0.013825898,0.957849124,0.250754215,,,,,
0.331,-0.003668073,0.005223615,1.10606592,-0.004354825,0.013753826,0.95771973,0.250751283,,,,,
0.332,-0.003668245,0.005175583,1.116942648,-0.004340161,0.01367334,0.957590332,0.250748472,,,,,
0.333,-0.003668464,0.005125588,1.127725048,-0.004324119,0.013584872,0.957460928,0.250745786,,,,,
0.334,-0.003668725,0.005073442,1.138408879,-0.004306739,0.013488897,0.957331516,0.250743226,,,,,
0.335,-0.003669025,0.005018957,1.148989495,-0.004288058,0.013385924,0.957202095,0.250740793,,,,,
0.336,-0.003669358,0.004961944,1.159461844,-0.004268118,0.013276495,0.957072664,0.250738488,,,,,
0.337,-0.003669718,0.004902217,1.16982047,-0.00424696,0.01316118,0.956943221,0.250736313,,,,,
0.338,-0.0036701,0.004839595,1.180059518,-0.004224627,0.013040572,0.956813766,0.250734269,,,,,
0.339,-0.003670495,0.004773903,1.190172742,-0.004201164,0.012915283,0.956684297,0.250732358,,,,,
0.34,-0.003670899,0.004704974,1.200153519,-0.004176615,0.012785941,0.956554814,0.25073058,,,,,
0.341,-0.003671302,0.004632651,1.209994866,-0.004151028,0.012653181,0.956425316,0.250728936,,,,,
0.342,-0.003671698,0.004556787,1.21968946,-0.004124449,0.012517645,0.956295805,0.250727427,,,,,
0.343,-0.003672081,0.00447725,1.229229662,-0.004096926,0.012379974,0.95616628,0.250726055,,,,,
0.344,-0.003672443,0.004393919,1.238607544,-0.004068508,0.012240806,0.956036741,0.250724819,,,,,
0.345,-0.003672778,0.004306692,1.247814917,-0.004039245,0.012100769,0.955907189,0.250723721,,,,,
0.346,-0.00367308,0.004215481,1.256843367,-0.004009187,0.011960478,0.955777625,0.250722761,,,,,
0.347,-0.003673344,0.004120213,1.265684286,-0.003978384,0.011820533,0.955648051,0.250721939,,,,,
0.348,-0.003673568,0.004020818,1.274328907,-0.003946894,0.011681555,0.955518467,0.250721255,,,,,
0.349,-0.003673749,0.003917229,1.282768307,-0.00391478,0.011544194,0.955388875,0.250720711,,,,,
0.35,-0.003673888,0.003809386,1.290993413,-0.003882113,0.011409103,0.955259276,0.250720305,,,,,
0.351,-0.003673984,0.003697245,1.298995021,-0.003848965,0.011276945,0.955129673,0.250720039,,,,,
0.352,-0.003674033,0.003580767,1.306763825,-0.003815403,0.011148401,0.955000066,0.250719911,,,,,
0.353,-0.003674029,0.00345994,1.31429043,-0.003781495,0.011024128,0.954870458,0.250719921,,,,,
0.354,-0.003673968,0.003334778,1.32156541,-0.003747303,0.010904746,0.954740849,0.25072007,,,,,
0.355,-0.003673842,0.00320533,1.328579359,-0.003712888,0.01079081,0.954611242,0.250720356,,,,,
0.356,-0.003673645,0.003071678,1.33532297,-0.003678306,0.010682799,0.95448164,0.250720779,,,,,
0.357,-0.003673374,0.002933943,1.341787102,-0.003643612,0.010581103,0.954352045,0.250721338,,,,,
0.358,-0.003673025,0.002792292,1.347962867,-0.003608861,0.010485973,0.954222458,0.250722033,,,,,
0.359,-0.003672601,0.00264694,1.35384172,-0.003574115,0.010397508,0.954092885,0.250722862,,,,,
0.36,-0.003672108,0.002498138,1.35941557,-0.003539439,0.01031568,0.953963326,0.250723825,,,,,
0.361,-0.003671554,0.002346157,1.364676851,-0.003504902,0.010240352,0.953833784,0.250724921,,,,,
0.362,-0.003670948,0.002191281,1.369618568,-0.003470573,0.010171301,0.953704262,0.250726148,,,,,
0.363,-0.003670301,0.0020338,1.374234326,-0.003436524,0.010108246,0.95357476,0.250727506,,,,,
0.364,-0.003669623,0.001874002,1.378518341,-0.003402827,0.010050864,0.953445282,0.250728992,,,,,
0.365,-0.003668923,0.001712178,1.382465436,-0.00336955,0.0099988,0.953315828,0.250730606,,,,,
0.366,-0.003668203,0.001548627,1.386071051,-0.003336756,0.009951641,0.953186398,0.250732347,,,,,
0.367,-0.003667465,0.001383644,1.389331255,-0.003304499,0.00990896,0.953056993,0.250734211,,,,,
0.368,-0.003666707,0.001217521,1.392242744,-0.003272827,0.009870325,0.952927615,0.250736199,,,,,
0.369,-0.003665924,0.00105054,1.394802831,-0.003241785,0.009835313,0.952798263,0.250738308,,,,,
0.37,-0.003665114,0.000882975,1.397009428,-0.00321141,0.009803521,0.952668938,0.250740536,,,,,
0.371,-0.003664272,0.000715092,1.398861027,-0.003181737,0.009774567,0.952539643,0.250742881,,,,,
0.372,-0.003663395,0.000547147,1.40035668,-0.003152798,0.009748093,0.952410377,0.250745342,,,,,
0.373,-0.003662483,0.000379394,1.401495991,-0.003124622,0.009723763,0.952281142,0.250747916,,,,,
0.374,-0.003661536,0.000212083,1.402279098,-0.003097237,0.009701252,0.952151939,0.250750601,,,,,
0.375,-0.003660557,4.55E-05,1.402706671,-0.00307067,0.009680248,0.95202277,0.250753395,,,,,
0.376,-0.003659552,-0.000120224,1.40277991,-0.00304495,0.00966044,0.951893635,0.250756295,,,,,
0.377,-0.003658526,-0.000284726,1.402500541,-0.003020104,0.009641514,0.951764536,0.250759299,,,,,
0.378,-0.003657489,-0.000447798,1.401870816,-0.00299616,0.009623152,0.951635473,0.250762406,,,,,
0.379,-0.00365645,-0.000609195,1.400893517,-0.002973149,0.009605023,0.951506446,0.250765611,,,,,
0.38,-0.003655417,-0.000768675,1.399571948,-0.002951101,0.009586787,0.951377457,0.250768913,,,,,
0.381,-0.0036544,-0.000926001,1.397909931,-0.002930046,0.009568096,0.951248504,0.250772309,,,,,
0.382,-0.003653407,-0.001080943,1.395911795,-0.002910016,0.009548591,0.951119587,0.250775796,,,,,
0.383,-0.003652445,-0.001233282,1.393582366,-0.002891043,0.009527913,0.950990706,0.250779371,,,,,
0.384,-0.003651518,-0.001382809,1.390926939,-0.002873157,0.009505704,0.950861858,0.250783032,,,,,
0.385,-0.003650631,-0.001529329,1.387951258,-0.002856388,0.009481613,0.950733044,0.250786775,,,,,
0.386,-0.003649784,-0.001672663,1.38466149,-0.002840764,0.009455304,0.950604261,0.250790598,,,,,
0.387,-0.003648975,-0.00181265,1.381064183,-0.002826313,0.009426459,0.950475508,0.250794497,,,,,
0.388,-0.003648202,-0.001949148,1.377166239,-0.002813057,0.009394784,0.950346784,0.25079847,,,,,
0.389,-0.003647458,-0.002082031,1.372974866,-0.002801019,0.009360017,0.950218087,0.250802513,,,,,
0.39,-0.003646739,-0.002211197,1.368497546,-0.002790215,0.009321926,0.950089417,0.250806623,,,,,
0.391,-0.003646035,-0.00233656,1.363741987,-0.00278066,0.009280319,0.949960773,0.250810796,,,,,
0.392,-0.003645338,-0.002458055,1.358716084,-0.002772364,0.009235042,0.949832154,0.25081503,,,,,
0.393,-0.003644641,-0.002575636,1.353427877,-0.002765333,0.009185982,0.949703559,0.250819321,,,,,
0.394,-0.003643936,-0.002689274,1.347885512,-0.002759571,0.009133065,0.949574989,0.250823666,,,,,
0.395,-0.003643214,-0.002798959,1.342097202,-0.002755074,0.009076262,0.949446445,0.25082806,,,,,
0.396,-0.003642471,-0.002904697,1.33607119,-0.002751838,0.009015581,0.949317926,0.250832502,,,,,
0.397,-0.003641701,-0.003006506,1.329815716,-0.002749853,0.00895107,0.949189434,0.250836987,,,,,
0.398,-0.003640901,-0.003104422,1.323338985,-0.002749106,0.008882816,0.949060969,0.250841511,,,,,
0.399,-0.00364007,-0.003198492,1.316649134,-0.00274958,0.00881094,0.948932533,0.250846072,,,,,
0.4,-0.003639208,-0.003288774,1.30975421,-0.002751257,0.008735597,0.948804126,0.250850665,,,,,
0.401,-0.003638317,-0.003375339,1.302662138,-0.002754114,0.008656977,0.94867575,0.250855288,,,,,
0.402,-0.0036374,-0.003458264,1.295380708,-0.002758126,0.008575294,0.948547406,0.250859936,,,,,
0.403,-0.003636461,-0.003537638,1.287917546,-0.002763266,0.008490795,0.948419094,0.250864606,,,,,
0.404,-0.003635504,-0.003613554,1.280280102,-0.002769505,0.008403748,0.948290816,0.250869295,,,,,
0.405,-0.003634534,-0.003686113,1.272475632,-0.002776812,0.008314447,0.948162572,0.250873999,,,,,
0.406,-0.003633558,-0.00375542,1.264511186,-0.002785154,0.008223205,0.948034362,0.250878714,,,,,
0.407,-0.003632579,-0.003821583,1.256393599,-0.002794499,0.008130352,0.947906187,0.250883438,,,,,
0.408,-0.003631602,-0.003884715,1.24812948,-0.00280481,0.008036236,0.947778047,0.250888165,,,,,
0.409,-0.003630631,-0.003944927,1.239725208,-0.002816051,0.007941218,0.947649941,0.250892894,,,,,
0.41,-0.003629668,-0.004002333,1.23118693,-0.002828187,0.00784567,0.94752187,0.250897619,,,,,
0.411,-0.003628714,-0.004057045,1.222520559,-0.002841178,0.007749971,0.947393833,0.250902339,,,,,
0.412,-0.00362777,-0.004109174,1.213731773,-0.002854987,0.007654508,0.94726583,0.25090705,,,,,
0.413,-0.003626835,-0.004158827,1.204826026,-0.002869574,0.007559669,0.94713786,0.250911747,,,,,
0.414,-0.003625906,-0.004206107,1.195808546,-0.0028849,0.007465845,0.947009924,0.250916428,,,,,
0.415,-0.003624982,-0.004251112,1.186684349,-0.002900923,0.007373422,0.94688202,0.250921089,,,,,
0.416,-0.003624058,-0.004293936,1.177458245,-0.002917602,0.007282783,0.946754149,0.250925727,,,,,
0.417,-0.00362313,-0.004334664,1.168134855,-0.002934895,0.007194303,0.946626311,0.250930338,,,,,
0.418,-0.003622195,-0.004373375,1.158718622,-0.002952761,0.007108348,0.946498505,0.25093492,,,,,
0.419,-0.003621246,-0.004410139,1.149213828,-0.002971156,0.007025269,0.946370733,0.250939469,,,,,
0.42,-0.003620281,-0.004445018,1.139624608,-0.002990035,0.006945404,0.946242994,0.250943982,,,,,
0.421,-0.003619294,-0.004478064,1.129954976,-0.003009355,0.006869073,0.946115289,0.250948455,,,,,
0.422,-0.003618284,-0.00450932,1.120208835,-0.003029072,0.006796577,0.94598762,0.250952886,,,,,
0.423,-0.003617246,-0.00453882,1.110390004,-0.003049138,0.006728196,0.945859985,0.250957271,,,,,
0.424,-0.00361618,-0.004566586,1.100502238,-0.00306951,0.006664187,0.945732387,0.250961607,,,,,
0.425,-0.003615085,-0.004592631,1.090549246,-0.00309014,0.006604781,0.945604827,0.250965892,,,,,
0.426,-0.00361396,-0.004616958,1.080534718,-0.003110983,0.006550186,0.945477305,0.250970122,,,,,
0.427,-0.003612807,-0.00463956,1.070462341,-0.003131991,0.006500578,0.945349823,0.250974295,,,,,
0.428,-0.003611628,-0.004660419,1.060335825,-0.003153118,0.006456111,0.945222381,0.250978408,,,,,
0.429,-0.003610425,-0.00467951,1.050158922,-0.003174316,0.006416907,0.945094981,0.250982457,,,,,
0.43,-0.003609202,-0.004696795,1.039935446,-0.003195539,0.006383059,0.944967623,0.25098644,,,,,
0.431,-0.003607961,-0.004712232,1.029669293,-0.003216741,0.006354631,0.944840308,0.250990355,,,,,
0.432,-0.003606709,-0.004725765,1.019364461,-0.003237874,0.006331657,0.944713037,0.250994199,,,,,
0.433,-0.003605449,-0.004737336,1.009025066,-0.003258893,0.006314145,0.944585809,0.250997969,,,,,
0.434,-0.003604187,-0.004746878,0.998655359,-0.003279753,0.006302071,0.944458625,0.251001663,,,,,
0.435,-0.003602926,-0.004754315,0.98825974,-0.003300408,0.006295383,0.944331486,0.251005278,,,,,
0.436,-0.003601673,-0.00475957,0.977842773,-0.003320814,0.006294005,0.944204391,0.251008813,,,,,
0.437,-0.003600431,-0.004762559,0.967409196,-0.003340929,0.006297831,0.944077339,0.251012264,,,,,
0.438,-0.003599205,-0.004763194,0.956963931,-0.003360709,0.006306732,0.943950331,0.251015629,,,,,
0.439,-0.003597999,-0.004761385,0.946512093,-0.003380114,0.006320555,0.943823366,0.251018907,,,,,
0.44,-0.003596817,-0.004757041,0.936058997,-0.003399103,0.006339126,0.943696443,0.251022096,,,,,
0.441,-0.003595664,-0.004750066,0.925610159,-0.003417637,0.006362248,0.943569561,0.251025192,,,,,
0.442,-0.003594542,-0.004740369,0.915171301,-0.003435679,0.006389709,0.943442719,0.251028195,,,,,
0.443,-0.003593455,-0.004727857,0.904748352,-0.003453192,0.006421276,0.943315916,0.251031102,,,,,
0.444,-0.003592406,-0.004712439,0.894347442,-0.003470141,0.006456705,0.943189151,0.251033912,,,,,
0.445,-0.003591398,-0.004694026,0.883974902,-0.003486493,0.006495736,0.943062423,0.251036623,,,,,
0.446,-0.003590434,-0.004672534,0.873637258,-0.003502215,0.006538102,0.942935729,0.251039233,,,,,
0.447,-0.003589516,-0.004647884,0.863341222,-0.003517278,0.006583525,0.942809069,0.251041741,,,,,
0.448,-0.003588647,-0.00462,0.853093682,-0.003531652,0.006631721,0.94268244,0.251044145,,,,,
0.449,-0.003587829,-0.004588814,0.842901691,-0.00354531,0.006682404,0.942555842,0.251046444,,,,,
0.45,-0.003587065,-0.004554263,0.832772455,-0.003558226,0.006735283,0.942429271,0.251048637,,,,,
0.451,-0.003586358,-0.004516295,0.822713319,-0.003570377,0.006790071,0.942302727,0.251050722,,,,,
0.452,-0.003585709,-0.004474861,0.812731748,-0.00358174,0.006846482,0.942176207,0.251052697,,,,,
0.453,-0.003585122,-0.004429925,0.802835311,-0.003592295,0.006904233,0.942049709,0.251054563,,,,,
0.454,-0.003584598,-0.004381459,0.793031664,-0.003602022,0.006963051,0.941923231,0.251056317,,,,,
0.455,-0.003584139,-0.004329443,0.783328526,-0.003610904,0.00702267,0.941796771,0.251057959,,,,,
0.456,-0.003583748,-0.004273869,0.773733662,-0.003618926,0.007082835,0.941670326,0.251059488,,,,,
0.457,-0.003583425,-0.004214738,0.764254859,-0.003626074,0.007143302,0.941543895,0.251060904,,,,,
0.458,-0.003583173,-0.004152064,0.754899907,-0.003632334,0.007203842,0.941417473,0.251062205,,,,,
0.459,-0.003582993,-0.004085868,0.745676573,-0.003637698,0.007264242,0.94129106,0.25106339,,,,,
0.46,-0.003582885,-0.004016184,0.736592577,-0.003642155,0.007324305,0.941164652,0.25106446,,,,,
0.461,-0.003582851,-0.003943055,0.727655573,-0.003645699,0.007383851,0.941038248,0.251065414,,,,,
0.462,-0.003582891,-0.003866538,0.718873125,-0.003648323,0.007442719,0.940911843,0.251066251,,,,,
0.463,-0.003583005,-0.003786697,0.71025268,-0.003650025,0.007500769,0.940785436,0.251066971,,,,,
0.464,-0.003583194,-0.003703606,0.701801551,-0.003650801,0.007557881,0.940659025,0.251067573,,,,,
0.465,-0.003583456,-0.003617352,0.693526889,-0.00365065,0.007613954,0.940532606,0.251068058,,,,,
0.466,-0.003583792,-0.00352803,0.685435667,-0.003649575,0.007668909,0.940406177,0.251068426,,,,,
